move_id,move_num,character_id,move_category_id,move_name,move_name_kana,command,startup_frame,active_frame,hit_frame,block_frame,attribute,effect_id_1,effect_id_2,effect_id_3,effect_id_4,effect_id_5,remarks_1,remarks_2,remarks_3,remarks_4,remarks_5
04464,26,340,003,平安初段正拳突き,へいあんしょだんせいけんづき,wp,31,31 - 31,17,-9,中,6,8,,,,baba(orfofo)でキャンセル,,,,
04465,27,340,003,平安初段正拳突き,へいあんしょだんせいけんづき,wpホールド,42,42 - 42,D,-5,中,6,,,,,ガード時削りダメージあり,baba(orfofo)でキャンセル,,,
04466,28,340,003,平安初段正拳突き・破,へいあんしょだんせいけんづき・は,wpホールド(最大),65,65 - 65,崩,7,中,,,,,,ガード時削りダメージあり,,,,
04467,29,340,003,平安初段正拳突き～天上天下の構え,へいあんしょだんせいけんづき～てんじょうてんげのかまえ,ヒート状態でwp,31,31 - 31,D,1,中,6,,,,,ヒート状態の残り時間を消費する,防御行動貫通効果あり,baba(orfofo)でキャンセル,ヒット or ガード時天上天下の構えへ(wpahで移行しない),
04468,30,340,003,花嵐,はなあらし,wk,20,20 - 21,23,0,中中,,,,,,ヒット or ガード時猫足へ,,,,
04469,31,340,003,四十雀,しじゅうから,forprk,12,12 - 12,D,-13,上上,6,,,,,,,,,
04470,32,340,003,紫花地丁,しかじちょう,folkrp,17,17 - 18,24,-4,中中,2,,,,,ヒット or ガード時前虎後狼の構えへ,,,,
04471,33,340,003,跳び中段前蹴り～旋風兜蹴り,とびちゅうだんまえげり～せんぷうかぶとげり,folkrk,17,17 - 18,10,1,中上,,,,,,ガード時削りダメージあり,ヒット or ガード時騎馬立ちへ,folkcrfcforkでパワーアップ,,
04472,34,340,003,公相君二段蹴り～裏拳打ち,くーしゃんくーにだんげり～うらけんうち,forklklp,17,17 - 17,D,-12,中中中,6,,,,,空中ヒット時FB,,,,
04473,35,340,003,公相君二段蹴り～三段蹴り,くーしゃんくーさんだんげり,forklkrk,17,17 - 17,D,-10,中中中,2,,,,,,,,,
04474,36,340,003,乱れ桜,みだれざくら,fowplkwp,14,14 - 14,D,-15,上中中中中,5,,,,,fowplkcrfcfowpでパワーアップ,,,,
04475,37,340,003,騎馬立ち,きばだち,fowk,,,,,,,,,,,騎馬立ちへ,,,,
04476,38,340,003,左中段鉤突き～背刀打ち,ひだりちゅうだんかぎづき～はいとううち,fclprp,13,13 - 13,4,-4,中上,,,,,,,,,,
04477,39,340,003,左中段鉤突き～左中段足刀,ひだりちゅうだんかぎづき～ひだりちゅうだんそくとう,fclplk,13,13 - 13,D,-13,中中,6,,,,,,,,,
04478,40,340,003,捻り猿臂,ひねりえんぴ,fcrp,15,15 - 15,11,0,中,,,,,,ヒット or ガード時猫足へ,,,,
04479,41,340,003,左中段膝蹴り～右中段足刀,ひだりちゅうだんひざげり～みぎちゅうだんそくとう,fclkrk,14,14 - 15,D,-12,中中,6,,,,,,,,,
04480,42,340,003,三日月蹴り～上段肘打ち,みかづきげり～じょうだんひじうち,fcrkrp,15,15 - 15,D,-8,中上,2,,,,,,,,,
04481,43,340,003,摩天,まてん,fc【rklk】,20,20 - 21,崩,8,上,,,,,,ガード時削りダメージあり,,,,
04482,44,340,003,変則上段回し蹴り,へんそくじょうだんまわしげり,fc【rkrk】,12,12 - 13,D,6,上,,,,,,空中ヒット時FB,ガード時KS,,,
04483,45,340,003,旋風,つむじかぜ,fcwk,22,22 - 23,12,-9,中,1,6,,,,,,,,
04484,46,340,003,手刀打ち,手刀打ち,crlp,19,19 - 20,6,-7,中,8,,,,,空中ヒット時FB,ガード時KS,,,
04485,47,340,003,斜陽,しゃよう,crrp,18,18 - 18,-4,-14,下,,,,,,,,,,
04486,48,340,003,関節蹴り～鬼面砕き,かんせつげり～きめんくだき,crlklprp,17,17 - 17,D,-6,下上上,6,2,,,,,,,,
04487,49,340,003,谷風,たにかぜ,bcrp,16,16 - 17,7,-7,中,,,,,,,,,,
04488,50,340,003,影払い,かげはらい,bclk,16,16 - 17,7,-11,下,,,,,,クリーンヒット効果あり,ヒット or ガード時騎馬立ちへ,,,
04489,51,340,003,影縫い,かげぬい,bclk(カウンターヒット),16,16 - 17,D,-11,下 投げ,,,,,,投げ抜け不能,天上天下レベルに応じてパワーアップ,回復可能ゲージがあれば体力回復,,
04490,52,340,003,影縫い,かげぬい,天上天下レベル3の状態でbclk(カウンターヒット),16,16 - 17,D,-11,下 投げ,1,4,,,,投げ抜け不能,回復可能ゲージがあれば体力回復,,,
04491,53,340,003,脛折り,すねおり,bcrk,22,22 - 22,0,-13,下,,,,,,,,,,
04492,54,340,003,胡蝶菫,こちょうすみれ,bcwprp,16,16 - 17,24,-4,中中,2,,,,,crfcfowprpでパワーアップ,ヒット or ガード時前虎後狼の構えへ,最終段ホールド可(ガード時削りダメージあり),,
04493,55,340,003,焔,ほむら,bcwk,22,22 - 22,5,-3,中,,,,,,下段捌き効果あり,,,,
04494,56,340,003,残焔,ざんえん,相手の下段攻撃に合わせてbcwk,22,22 - 22,D,,中上,6,,,,,タイミングよくlpでパワーアップ,,,,
04495,57,340,003,中段鉄甲打ち,ちゅうだんてっこううち,balp,18,18 - 18,D,2,中,6,5,,,,ガード時削りダメージあり,,,,
04496,58,340,003,瓶切り～踏み込み左膝蹴り,びんきり～ふみこみひだりひざげり,barplk,13,13 - 13,6,-10,上中,,,,,,ジャスト入力でパワーアップ,,,,
04497,59,340,003,花鳥弐連,かちょうにれん,balklp,17,17 - 18,5,-11,中中,,,,,,,,,,
04498,60,340,003,花鳥風月,かちょうふうげつ,balkrkwp,17,17 - 18,D,-15,中上中,6,,,,,balkrkcrfcfpwpでパワーアップ,,,,
04499,61,340,003,後旋回し蹴り,こうせんまわしげり,bark,16,16 - 16,6,-3,上,1,,,,,,,,,
04500,62,340,003,轟拳,ごうけん,bawp,20,20 - 20,D,-13,中,6,3,,,,相手の攻撃を受け止めるとパワーアップかつガード時削りダメージ追加,,,,
04501,63,340,003,猫足,ねこあし,bawk,,,,,,,,,,,猫足へ,,,,
04502,64,340,003,撃砕裏打ち,げきさいうらうち,bauk,60,60 - 61,D,,ガード不能,6,,,,,,,,,
04503,65,340,003,渦潮,うずしお,fjlp,23,23 - 23,3,-6,中,,,,,,orbjlporjulp,上段捌き効果あり,,,
04504,66,340,003,大渦,おおうず,相手の上段攻撃に合わせてfjlp,23,23 - 23,11,,中,6,,,,,猫足へ,タイミングよくrpでパワーアップ,,,
04505,67,340,003,枝垂柳,しだれやなぎ,fjlk,25,25 - 27,D,-9,中,6,,,,,orbjlkorjulk,空中ヒット時FB,,,
04506,68,340,003,鎌鼬,かまいたち,fjrk,25,15 - 16,TR,-5,中上,6,2,,,,orjurk,ヒット or ガード時猫足へ,,,
04507,69,340,003,ディレイライジングトゥーキック,,fjntrk,23,23 - 25,浮,-13,中,,,,,,,,,,
04508,70,340,003,神速正拳突き,しんそくせいけんづき,fodkrp,13,13 - 13,15,5,中,,,,,,fofodkrpでパワーアップ,ヒット or ガード時騎馬立ちへ,,,
04509,71,340,003,神速正拳突き,しんそくせいけんづき,ヒート状態でfodkrp,13,13 - 13,17,5,中,,,,,,ヒート状態の残り時間を消費する,防御行動貫通効果あり,fofodkrpでパワーアップ,ヒット or ガード時騎馬立ちへ,
04510,72,340,003,飛翔前蹴上げ,ひしょうまえけりあげ,fodklk,19,19 - 20,浮,-14,中,2,,,,,,,,,
04511,73,340,003,朧月二段蹴り,ろうげつにだんげり,fodkrklk,18,18 - 18,D,-27,中中,,,,,,,,,,
04512,74,340,003,天穿星流れ,てんせんほしながれ,空中の相手にfodkrklk,18,18 - 18,D,,中中 投げ,6,,,,,天上天下レベルに応じてパワーアップ,回復可能ゲージがあれば体力回復,,,
04513,75,340,003,天穿星流れ,てんせんほしながれ,天上天下レベル3の状態で空中の相手にfodkrklk,18,18 - 18,D,,中中 投げ,6,4,,,,回復可能ゲージがあれば体力回復,,,,
04514,76,340,003,白鯨,はくげい,fodkwp,15,15 - 16,D,-13,中,6,,,,,クリーンヒット効果あり,,,,
04515,77,340,003,高速踏み込み正拳突き,こうそくふみこみせいけんづき,fofodklp,13,13 - 15,D,6,上,6,2,,,,ガード時削りダメージあり,,,,
04516,78,340,003,高速踏み込み正拳突き～天上天下の構え,こうそくふみこみせいけんづき～てんじょうてんげのかまえ,ヒート状態でfofodklp,13,13 - 15,D,5,上,6,2,,,,ヒート状態の残り時間を消費する,防御行動貫通効果あり,ヒット or ガード時天上天下の構えへ(fofodklpahで移行しない),,
04517,79,340,003,飛び足刀,とびそくとう,fofodklk,23,23 - 25,D,6,中,6,,,,,ガード時削りダメージあり,,,,
04518,80,340,003,百花繚乱,ひゃっかりょうらん,crfcforprpwp,16,16 - 16,D,-17,中中中,,,,,,crfcfocrfcforprpbafodkwpでパワーアップ,,,,
04519,81,340,003,旋風兜蹴り,せんぷうかぶとげり,crfcfork,17,17 - 19,10,1,上,1,,,,,ガード時削りダメージあり,ヒット or ガード時騎馬立ちへ,,,
04520,82,340,003,１０連コンボ,１０れんコンボ,rplprkrklprplplkrplp,11,11 - 11,,,上上上下中上上中中中,,,,,,,,,,
04521,83,340,004,礼,れい,nh,,,,,,,,,,,,,,,
04522,84,340,004,気合溜め,きあいだめ,all,,,,,,,,,,,効果持続中はガードできない/自動カウンターヒット,,,,
04523,85,340,005,白鷲,しらわし,立ち途中にlprp,13,13 - 14,11,0,中上,,,,,,ヒット or ガード時猫足へ,,,,
04524,86,340,005,荒鷲,あらわし,立ち途中lprk,13,13 - 14,D,-13,中中,6,,,,,,,,,
04525,87,340,005,上げ突き,あげづき,立ち途中にrp,15,15 - 16,浮,-12,中,2,,,,,,,,,
04526,88,340,005,屋形越え,やかたごえ,立ち途中にlk,14,14 - 15,D,-12,中,6,2,,,,,,,,
04527,89,340,005,顎砕,がくさい,立ち途中にrkrp,11,11 - 12,8,0,中上,,,,,,ヒット or ガード時猫足へ,,,,
04528,90,340,005,迅肘打,じんちゅうだ,しゃがんだ状態でfcrp,12,12 - 12,D,-14,中,6,5,,,,,,,,
04529,91,340,005,白斑,しろまだら,しゃがんだ状態でfclk,20,20 - 20,D,-26,下,,,,,,クリーンヒット効果あり,,,,
04530,92,340,009,猿臂,えんぴ,横移動中にrp,18,18 - 18,5,0,中,8,,,,,空中ヒット時FB,ガード時KS,,,
04531,93,340,009,避け右上段裏回し蹴り,さけみぎじょうだんうらまわしげり,横移動中にrk,16,16 - 17,16,-6,上,6,,,,,,,,,
04532,94,340,106,騎馬立ち,きばだち,fowkなど,,,,,,,,,,,騎馬立ちへ,,,,
04533,95,340,106,鉢割り,はちわり,騎馬立ち中にlp,17,17 - 18,16,1,上,6,3,1,,,相手の攻撃を受け止めるとパワーアップかつガード時削りダメージ追加,ヒット or ガード時前虎後狼の構えへ,,,
04534,96,340,106,桜吹雪,さくらふぶき,騎馬立ち中にrp,16,16 - 16,8,-10,中 投げ,5,,,,,正面地上ヒット時投げへ(ヒートダッシュ発動時は移行しない),投げ成立時にヒート発動し天上天下の構えへ(rpahで移行しない),,,
04535,97,340,106,風雲蹴り,ふううんげり,騎馬立ち中にlk,22,22 - 24,14,-4,中,6,1,,,,,,,,
04536,98,340,106,村正,むらまさ,騎馬立ち中にrk,28,28 - 28,D,8,中,,,,,,ガード時削りダメージあり,ヒット or ガード時前虎後狼の構えへ,空中ヒット時FB,,
04537,99,340,106,下段腕刀打ち,げだんわんとううち,騎馬立ち中にwp,20,20 - 21,-1,-18,下,8,,,,,,,,,
04538,100,340,106,髭切,ひげきり,騎馬立ち中にwk,20,20 - 21,D,,上,1,,,,,ヒット or ガード時前虎後狼の構えへ,,,,
04539,101,340,106,騎馬立ち～前虎後狼の構え,きばだち～ぜんここうろうのかまえ,騎馬立ち中にdk,,,,,,,,,,,前虎後狼の構えへ,,,,
04540,102,340,106,騎馬立ち～天上天下の構え,きばだち～てんじょうてんげのかまえ,ヒート状態で騎馬立ち中にwu,,,,,,,,,,,天上天下の構えへ,ヒート状態の残り時間を消費する,構えをとるたびに天上天下レベルが１上昇,強い捌き効果あり,
04541,103,340,106,騎馬立ち～虚無,きばだち～きょむ,騎馬立ち中にbaah,,,,,,,,,,,,,,,
04542,104,340,107,猫足,ねこあし,bawkなど,,,,,,,,,,,猫足へ,,,,
04543,105,340,107,左中段順突き,ひだりちゅうだんじゅんづき,猫足中にlp,17,17 - 18,D,-4,中,6,,,,,,,,,
04544,106,340,107,緋鯉滝登り,ひごいたきのぼり,猫足中にrprp,14,14 - 15,D,-10,上中,2,,,,,ジャスト入力でパワーアップ,,,,
04545,107,340,107,明鏡止水,めいきょうしすい,猫足中にrplklp,14,14 - 15,D,-10,上中中,6,,,,,,,,,
04546,108,340,107,左上段裏回し蹴り,ひだりじょうだんうらまわしげり,猫足中にlk,13,13 - 14,11,-4,上,6,5,,,,,,,,
04547,109,340,107,竜跳虎臥,りゅうちょうこが,猫足中にrkwk,19,19 - 20,D,-14,下中,,,,,,猫足中にrkヒット or ガード時前虎後狼の構えへ,空中ヒット時FB,,,
04548,110,340,107,五十四歩小,ごじゅうしほしょう,猫足中にwp,16,16 - 16,27,-1,中,2,,,,,ヒット or ガード時前虎後狼の構えへ,,,,
04549,111,340,107,猫足～前虎後狼の構えへ,ねこあし～ぜんここうろうのかまえ,猫足中にdk,,,,,,,,,,,前虎後狼の構えへ,,,,
04550,112,340,107,猫足～天上天下の構え,ねこあし～てんじょうてんげのかまえ,ヒート状態で猫足中にwu,,,,,,,,,,,天上天下の構えへ,ヒート状態の残り時間を消費する,構えをとるたびに天上天下レベルが１上昇,強い捌き効果あり,
04551,113,340,107,猫足～虚無,ねこあし～きょむ,猫足中にbaah,,,,,,,,,,,,,,,
04552,114,340,108,前虎後狼の構え,ぜんここうろうのかまえ,騎馬立ち中にdkなど,,,,,,,,,,,前虎後狼の構えへ,,,,
04553,115,340,108,抜塞突き,ばっさいづき,前虎後狼の構え中にlp,22,22 - 22,D,2,中,6,2,,,,ガード時削りダメージあり,ホールド可,baba(orfofo)でキャンセル,,
04554,116,340,108,抜塞突き～天上天下の構え,ばっさいづき～てんじょうてんげのかまえ,ヒート状態で前虎後狼の構え中にlp,22,22 - 22,D,10,中,6,2,,,,ホールド可,baba(orfofo)でキャンセル,ヒット or ガード時天上天下の構えへ(lpahで移行しない),,
04555,117,340,108,慈恩上げ突き,じおんあげづき,前虎後狼の構え中にrp,15,15 - 16,D,-7,中,6,,,,,,,,,
04556,118,340,108,左中段横蹴り～刻み突き,ひだりちゅうだんよこげり～きざみづき,前虎後狼の構え中にlklp,17,17 - 17,D,-6,中中,6,,,,,,,,,
04557,119,340,108,大蛇断ち,おろちだち,前虎後狼の構え中にrk,20,20 - 20,5,-14,下中,8,,,,,天上天下レベルに応じてパワーアップ,空中ヒット時FB,ガード時KS,,
04558,120,340,108,前虎後狼の構え～天上天下の構え,ぜんここうろうのかまえ～てんじょうてんげのかまえ,ヒート状態で前虎後狼の構え中にwu,,,,,,,,,,,天上天下の構えへ,ヒート状態の残り時間を消費する,構えをとるたびに天上天下レベルが１上昇,強い捌き効果あり,
04559,121,340,108,前虎後狼の構え～虚無,ぜんここうろうのかまえ～きょむ,前虎後狼の構え中にbaah,,,,,,,,,,,,,,,
04560,122,340,109,天上天下の構え,てんじょうてんげのかまえ,ヒート状態で騎馬立ち中にwuなど,,,,,,,,,,,天上天下の構えへ,ヒート状態の残り時間を消費する,構えをとるたびに天上天下レベルが１上昇,強い捌き効果あり,
04561,123,340,109,天槌・峨々崩し,てんつい・ががくずし,天上天下の構え中にlp,18,18 - 19,浮,-11,中,3,,,,,天上天下レベルに応じてパワーアップ,ガード時削りダメージあり,空中ヒット時FB,,
04562,124,340,109,天剣・連刃双葉,てんけん・れんじんふたば,天上天下の構え中にrp,13,13 - 13,D,6,中,6,,,,,天上天下レベルに応じてパワーアップ,ガード時削りダメージあり,,,
04563,125,340,109,天砲・破顔鬼轍,てんほう・はがんきてつ,天上天下の構え中にwp,16,16 - 16,D,,ガード不能,2,,,,,天上天下レベルに応じてパワーアップ,,,,
04564,126,340,109,天上天下の構え,てんじょうてんげのかまえ,天上天下の構え中に相手の攻撃を受ける,,,,,,,,,,,天上天下の構えへ,ヒート状態の残り時間回復,強い捌き効果あり,,
04565,127,340,011,(共通動作)横転,おうてん,ダウン中にlp,,,,,,,,,,,orcrlp,lpxn(orcrlpxn)で起き上がらずダウンへ,,,
04566,128,340,011,(共通動作)起き上がり下段キック,おきあがりげだんキック,ダウン中にlk,22,22 - 22,7,-9,下,,,,,,or 横転中にlkor 前転中にlk,,,,
04567,129,340,011,(共通動作)起き上がり中段キック,おきあがりちゅうだんキック,ダウン中にrk,22,22 - 22,9,-9,中,,,,,,or 横転中にrkor 前転中にrk,,,,
04568,130,340,011,(共通動作)スプリング攻撃,スプリングこうげき,仰向けダウン中にwk,19,19 - 30,5,-22,中,,,,,,or 横転中にwk,,,,
04569,131,340,011,(共通動作)牽制キック,けんせいキック,仰向けダウン中にcrlk,13,13 - 13,-3,-18,下,,,,,,orcrrk,,,,
04570,132,340,011,(共通動作)後方起き上がり,こうほうおきあがり,ダウン中にah,,,,,,,,,,,,,,,
04571,133,340,011,(共通動作)その場起き上がり,そのばおきあがり,ダウン中にwu,,,,,,,,,,,orzb,,,,
04572,134,340,011,(共通動作)前転,ぜんてん,仰向けダウン中にdk,,,,,,,,,,,,,,,
04573,135,340,011,(共通動作)起き上がりクロスチョップ,おきあがりクロスチョップ,前転中にwp,19,19 - 24,D,2,中,6,,,,,,,,,
04574,136,340,006,雪月花,せつげっか,相手に接近してwl,12,12 - 14,4,-3,投げ(上),1,,,,,投げ抜けlp(orrp),,,,
04575,137,340,006,枯山水,かれさんすい,相手に接近してwr,12,12 - 14,D,-6,投げ(上),1,7,,,,投げ抜けlp(orrp),,,,
04576,138,340,006,雪月花,せつげっか,相手に左側面から接近してwl(orwr),12,12 - 14,4,-3,投げ(上),,,,,,投げ抜けlp,,,,
04577,139,340,006,枯山水,かれさんすい,相手に右側面から接近してwl(orwr),12,12 - 14,D,-3,投げ(上),7,,,,,投げ抜けrp,,,,
04578,140,340,006,闇討ち,やみうち,相手に背後から接近してwl(orwr),12,12 - 14,D,,投げ(上),,,,,,投げ抜け不能,,,,
04579,141,340,006,猪鹿蝶,いのしかちょう,相手に接近してfjwp,12,12 - 12,D,-6,投げ(上),,,,,,投げ抜けwp,,,,
